rank,rank_change,prev_rank,country,player1,player2,member_id1,member_id2,points,tournaments,profile_link1,profile_link2
1,0,1,INA/INA,Nova WIDIANTO,Liliyana NATSIR,7934,14727,70659,11,https://bwf.tournamentsoftware.com/player-profile/95DFA507-FF47-4463-9BA0-D80C2CF7E68F,https://bwf.tournamentsoftware.com/player-profile/A7355D9C-1D9A-4300-A939-BE6D9DD4F00A
2,0,2,KOR/KOR,LEE Yong Dae,LEE Hyo Jung,52774,12193,69066,13,https://bwf.tournamentsoftware.com/player-profile/8EBDD2CA-03F6-4431-A558-F4EAB6B8B2E1,https://bwf.tournamentsoftware.com/player-profile/6AB876EF-63DA-4E97-A276-321EBA796ABE
3,0,3,CHN/CHN,ZHENG Bo,MA Jin,51282,95281,61680,9,https://bwf.tournamentsoftware.com/player-profile/A489777A-1AAB-4494-BDAA-6682EFE2F509,https://bwf.tournamentsoftware.com/player-profile/FCF2D049-4CF1-4917-B562-B42D9BFE8590
4,0,4,CHN/CHN,HE Hanbin,YU Yang (F),53940,51667,61629,10,https://bwf.tournamentsoftware.com/player-profile/B0E69779-5C3E-4B45-80B5-6EAFF77E289C,https://bwf.tournamentsoftware.com/player-profile/740D0C46-DB36-4F42-BB3C-0E0C592CE7B7
5,1,6,INA/INA,Hendra Aprida GUNAWAN,Vita MARISSA,11401,10360,54970,12,https://bwf.tournamentsoftware.com/player-profile/746E3179-22D2-48F8-82A4-BCA9E472A954,https://bwf.tournamentsoftware.com/player-profile/5B22630F-99BD-423D-BA6F-CE50F4090D9F
6,-1,5,DEN/DEN,Thomas LAYBOURN,Kamilla Rytter JUHL,11935,51436,54189,9,https://bwf.tournamentsoftware.com/player-profile/131762C7-75CD-423D-A833-4C3A4EAF8DAD,https://bwf.tournamentsoftware.com/player-profile/20637175-FA61-41DB-9DA9-2A9127D65E2E
7,3,10,POL/POL,Robert MATEUSIAK,Nadiezda ZIEBA,4253,50054,47298,12,https://bwf.tournamentsoftware.com/player-profile/1592B412-2F56-4D28-9166-AB22BAE6C03A,https://bwf.tournamentsoftware.com/player-profile/7D6B3C4E-7717-4E42-A5B7-C9B65B111224
8,0,8,DEN/DEN,Joachim FISCHER NIELSEN,Christinna PEDERSEN,10513,53759,46971,7,https://bwf.tournamentsoftware.com/player-profile/172BA76B-8D40-4849-A75A-3F0CDD5DD59E,https://bwf.tournamentsoftware.com/player-profile/85081060-9A74-4413-9FF1-C180EF881904
9,-2,7,THA/THA,Sudket PRAPAKAMOL,Saralee THOUNGTHONGKAM,10650,7065,45757,11,https://bwf.tournamentsoftware.com/player-profile/CB2D7136-5DD5-4C80-87FE-3F7BD96DA619,https://bwf.tournamentsoftware.com/player-profile/4830B811-EC02-4B57-AC7F-1FD3AA53108E
10,-1,9,IND/IND,V. Diju,Jwala GUTTA,51369,50884,44877,14,https://bwf.tournamentsoftware.com/player-profile/E5707F71-3670-4B66-8970-5EC4D03E091C,https://bwf.tournamentsoftware.com/player-profile/D28DF6CB-3B5B-42DB-8347-5519A0117429
11,0,11,THA/THA,Songphon ANUGRITAYAWON,Kunchala VORAVICHITCHAIKUL,50736,50739,44240,11,https://bwf.tournamentsoftware.com/player-profile/BC12E64C-FF82-4999-8647-7F5E29BCC7D2,https://bwf.tournamentsoftware.com/player-profile/81E13955-924F-4604-84D4-2C433BDF4C24
12,0,12,KOR/KOR,KO Sung Hyun,HA Jung Eun,88094,15412,39300,13,https://bwf.tournamentsoftware.com/player-profile/21922655-3624-4FDE-B43D-12DF437B0B71,https://bwf.tournamentsoftware.com/player-profile/8C2E8CD1-01C5-4CDA-9D3A-5F2846F477B1
13,4,17,CHN/CHN,JIAMING Tao,ZHANG Yawen,20865,50915,38380,6,https://bwf.tournamentsoftware.com/player-profile/DF3E88B7-C7F1-45C0-9C1A-2063D07C8466,https://bwf.tournamentsoftware.com/player-profile/F00CEB6D-9E1B-46FA-A6E5-ADDE13DA2850
14,0,14,HKG/HKG,WIRATAMA Yohan Hadikusumo,CHAU Hoi Wah,7944,55285,36360,12,https://bwf.tournamentsoftware.com/player-profile/2511182B-CDA9-48E8-B42C-B6473D72D27B,https://bwf.tournamentsoftware.com/player-profile/EEE177C5-DFBE-4DDC-8069-86831DD8E289
15,-2,13,INA/INA,Devin Lahardi FITRIAWAN,Lita NURLITA,51095,50463,34091,9,https://bwf.tournamentsoftware.com/player-profile/22F7AD64-BBF5-4DD2-8E5A-134D0A690ADF,https://bwf.tournamentsoftware.com/player-profile/CDFD4067-D36A-4D9C-A2C1-77AF2C7E55EB
16,2,18,RUS/RUS,Vitalij DURKIN,Nina VISLOVA,9238,15311,33162,11,https://bwf.tournamentsoftware.com/player-profile/D54024AE-61C1-4551-8301-E99E17803DCD,https://bwf.tournamentsoftware.com/player-profile/7BF00E36-2493-42F5-9C1A-8F4D5CC4AC6E
17,7,24,KOR/KOR,YOO Yeon Seong,KIM Min Jung,52273,53333,32816,9,https://bwf.tournamentsoftware.com/player-profile/ADFC60B0-2055-48B3-9309-44D3C819B3FF,https://bwf.tournamentsoftware.com/player-profile/E58CDFBC-7E6B-4021-8F7B-32E22E7A533B
18,1,19,INA/INA,Fran KURNIAWAN,Pia Zebadiah BERNADET,52751,52730,32740,11,https://bwf.tournamentsoftware.com/player-profile/9E69198B-FFD4-404A-A671-BCBFD66D39AC,https://bwf.tournamentsoftware.com/player-profile/1F05B505-5CEC-43A4-8AFC-DA4B08C099FB
19,-3,16,CHN/CHN,XIE Zhongbo,ZHANG Yawen,50919,50915,32280,5,https://bwf.tournamentsoftware.com/player-profile/B72CD35F-62C3-4B65-B286-02C46936DB4D,https://bwf.tournamentsoftware.com/player-profile/F00CEB6D-9E1B-46FA-A6E5-ADDE13DA2850
20,0,20,CHN/CHN,CHEN Zhiben,ZHANG Jinkang,40644,14615,31290,7,https://bwf.tournamentsoftware.com/player-profile/47247160-DA52-43B8-908D-F3FC29405B40,https://bwf.tournamentsoftware.com/player-profile/4F100516-56EE-4EF2-AEF5-C931896EC85B
21,-6,15,ENG/ENG,Anthony CLARK,Donna KELLOGG,9819,9646,30692,7,https://bwf.tournamentsoftware.com/player-profile/A42492B5-4119-40D2-B59C-6198DC5EFBFB,https://bwf.tournamentsoftware.com/player-profile/D680F137-4954-4E89-B3EC-77B25C2B2B35
22,10,32,ENG/ENG,Nathan ROBERTSON,Jenny WALLWORK,7572,53188,30360,8,https://bwf.tournamentsoftware.com/player-profile/20B5BC86-2D31-406F-8027-C0B6FF343FF4,https://bwf.tournamentsoftware.com/player-profile/9ED48495-9D08-492F-919B-5D79C6C9B318
23,0,23,AUS/JEY,Robin MIDDLETON,Mariana AGATHANGELOU,51623,53854,30110,13,https://bwf.tournamentsoftware.com/player-profile/73D60166-0321-46D4-BEB8-52CDE80C905C,https://bwf.tournamentsoftware.com/player-profile/289E95B4-EA83-46BA-9E58-67B310CD7411
24,1,25,MAS/MAS,CHAN Peng Soon,GOH Liu Ying,53142,53159,29930,10,https://bwf.tournamentsoftware.com/player-profile/3E1CDEED-38B5-482D-8A60-5C07E4F39549,https://bwf.tournamentsoftware.com/player-profile/B75C85D0-4075-4638-8EA2-00DCFDD92F13
25,-3,22,ENG/ENG,Chris ADCOCK,Gabrielle ADCOCK,70333,62844,28710,13,https://bwf.tournamentsoftware.com/player-profile/42DF1168-BE4D-4D31-9F59-ED5B801DCD83,https://bwf.tournamentsoftware.com/player-profile/DC87840A-9CF6-4CAA-BA1F-23E03A5D191D
26,7,33,RUS/RUS,Alexandr NIKOLAENKO,Valeria SOROKINA,10484,46862,27456,9,https://bwf.tournamentsoftware.com/player-profile/B95C6B64-E29E-4936-BA65-A6A07DDFC7EE,https://bwf.tournamentsoftware.com/player-profile/1BFBFBAE-BE0C-4929-9F95-F2C729079BB9
27,-1,26,NED/NED,Ruud BOSCH,Paulien VAN DOOREMALEN,51615,51670,27230,10,https://bwf.tournamentsoftware.com/player-profile/D0F3CF5E-0884-4259-A983-5113640A42DB,https://bwf.tournamentsoftware.com/player-profile/98C5480B-BCEF-48D2-82C7-BDA4CBCF4F5E
28,-1,27,NZL/NZL,Henry TAM,Donna HALIDAY,15632,13357,27205,16,https://bwf.tournamentsoftware.com/player-profile/094AE460-B126-419F-AA2E-522BBB5C89A5,https://bwf.tournamentsoftware.com/player-profile/B9578D99-0802-44F0-914F-4792D1786316
29,-1,28,UKR/UKR,Valeriy ATRASHCHENKOV,Elena PRUS,52290,52301,27160,16,https://bwf.tournamentsoftware.com/player-profile/E95DE1A1-2A58-4ED1-A71A-ED00D3DB9CC9,https://bwf.tournamentsoftware.com/player-profile/2230441D-2CB3-4055-9857-69026B3A130F
30,-9,21,DEN/DEN,Mikkel DELBO LARSEN,Mie SCHJOETT-KRISTENSEN,51595,14983,26620,7,https://bwf.tournamentsoftware.com/player-profile/CB0CB7D2-DE1C-4BEB-A1AC-D3FA536F2CDE,https://bwf.tournamentsoftware.com/player-profile/55FA2352-02B7-49D3-8493-5DAEBB13A876
31,-1,30,TPE/TPE,CHEN Hung Ling,CHOU Chia Chi,53613,50282,26520,7,https://bwf.tournamentsoftware.com/player-profile/9621265B-FAA8-4DDA-9744-0FF29AB75436,https://bwf.tournamentsoftware.com/player-profile/9A86D21C-D8BB-4445-8B81-487495F2180E
32,-1,31,BUL/BUL,Stilian MAKARSKI,Diana DIMOVA,15084,13353,26218,14,https://bwf.tournamentsoftware.com/player-profile/923837C7-454C-46B9-AEC6-CFAEA05EAF57,https://bwf.tournamentsoftware.com/player-profile/FB022C4E-F557-4F00-B9EB-C12DAE0D493A
33,2,35,FRA/FRA,Baptiste CAREME,Laura CHOINET,51837,51364,26129,14,https://bwf.tournamentsoftware.com/player-profile/C76A7F12-1E4E-4D13-8A80-8A670FA778F7,https://bwf.tournamentsoftware.com/player-profile/6EE66B4A-7855-4CC8-8EED-46BE8A0291ED
34,0,34,HKG/HKG,WONG Wai Hong,KOON Wai Chee,51307,5849,25070,12,https://bwf.tournamentsoftware.com/player-profile/44568EF1-7779-4B6B-B199-764BEEF0DDEF,https://bwf.tournamentsoftware.com/player-profile/0EDEDAB3-9EDE-4324-973D-03ABEC0E6847
35,1,36,JPN/JPN,Noriyasu HIRATA,Miyuki MAEDA,15380,53150,24680,9,https://bwf.tournamentsoftware.com/player-profile/A71327B3-CAF1-4915-B27D-F5EB3747BFA9,https://bwf.tournamentsoftware.com/player-profile/C69FB839-AA98-4D3B-8F6F-8F50EAFFF521
36,-7,29,CHN/CHN,XU Chen,ZHAO Yunlei,51620,54522,24430,5,https://bwf.tournamentsoftware.com/player-profile/6D0E15C6-3488-48CD-B04A-5FFBCB2EF912,https://bwf.tournamentsoftware.com/player-profile/11E5143C-EEB1-456F-BECB-04E324DD3B04
37,0,37,INA/INA,Tontowi AHMAD,Richi Puspita DILI,54267,66907,23350,7,https://bwf.tournamentsoftware.com/player-profile/50850611-F9A4-4B8D-BAAD-756309EC2BFD,https://bwf.tournamentsoftware.com/player-profile/34D85A0A-952D-41BB-9F0F-39735A98E9E1
38,1,39,CAN/CAN,Toby NG,Grace GAO,53930,15984,22729,10,https://bwf.tournamentsoftware.com/player-profile/3A49F720-7C3E-4A54-BE6D-3C5EDFA4860E,https://bwf.tournamentsoftware.com/player-profile/6A90834B-25AC-4477-9795-C8A1DC6B048C
39,-1,38,BEL/BEL,Wouter CLAES,Nathalie DESCAMPS,8829,50021,22700,11,https://bwf.tournamentsoftware.com/player-profile/B151D4F9-6E73-4D29-B145-D955A5D4D820,https://bwf.tournamentsoftware.com/player-profile/D1A45029-0525-4A5B-A3F9-A515BCEAB5C3
40,0,40,INA/TPE,Flandy LIMPELE,CHENG Wen Hsing,5612,10947,22280,5,https://bwf.tournamentsoftware.com/player-profile/07808B14-1E31-4482-880A-D600ED3E24BE,https://bwf.tournamentsoftware.com/player-profile/0EC45A3B-10AA-4FBA-B9AB-4D374036EC92
41,9,50,JPN/JPN,Hirokatsu HASHIMOTO,Mizuki FUJII,74326,54533,22180,8,https://bwf.tournamentsoftware.com/player-profile/34A94765-1B96-4707-8C27-69C77B737F12,https://bwf.tournamentsoftware.com/player-profile/8617081C-C6FB-4712-AF7D-FA18ECF064E0
42,-1,41,MAS/MAS,Jian Guo ONG,Sook Chin CHONG,52074,52880,21900,9,https://bwf.tournamentsoftware.com/player-profile/109BBCD4-0990-43B2-99F3-95B8095CBC4E,https://bwf.tournamentsoftware.com/player-profile/5070F95A-547F-4EEC-B709-B692EE5368E6
43,-1,42,ENG/SCO,Chris LANGRIDGE,Jillie COOPER,51624,53127,21880,11,https://bwf.tournamentsoftware.com/player-profile/21E8F31D-D422-41E7-B21B-49707DD2CA45,https://bwf.tournamentsoftware.com/player-profile/3C34D6CF-B1DB-4E20-B152-9A9835435266
44,-1,43,INA/INA,Muhammad RIJAL,Debby SUSANTO,14722,4425,20660,7,https://bwf.tournamentsoftware.com/player-profile/0664919D-B4D6-46FE-A802-10A7F99D7A56,https://bwf.tournamentsoftware.com/player-profile/78D3A053-BC8C-470F-B00D-AB6CD2E96839
45,3,48,NED/NED,Dave KHODABUX,Samantha BARNING,51616,53833,20300,11,https://bwf.tournamentsoftware.com/player-profile/E5519AE2-1D7C-48F8-8593-17563C95061B,https://bwf.tournamentsoftware.com/player-profile/7F4173F1-60C4-48B7-89C7-C0E2BF36CF35
46,-2,44,ENG/ENG,Marcus ELLIS,Heather OLVER,71349,53851,20080,8,https://bwf.tournamentsoftware.com/player-profile/756004F0-C229-44DC-919A-40B08672EFD0,https://bwf.tournamentsoftware.com/player-profile/FD2EF36B-FE73-4E40-89A7-DABEFE9F4E52
47,6,53,TPE/TPE,FANG Chieh Min,WANG Pei Rong,52930,52997,19980,6,https://bwf.tournamentsoftware.com/player-profile/6BC33BB5-869E-45D2-9D25-0A59E87394A5,https://bwf.tournamentsoftware.com/player-profile/A8AAF8AF-37BF-4878-94F6-77CC00C10C76
48,13,61,TPE/TPE,LEE Sheng Mu,CHIEN Yu Chin,52931,9846,19850,8,https://bwf.tournamentsoftware.com/player-profile/C91BBD1F-BF99-4221-A129-45DAB5A636A2,https://bwf.tournamentsoftware.com/player-profile/FF9882EF-C14B-414D-ACB7-A3521DB0E2F4
49,-4,45,POL/POL,Adam CWALINA,Malgorzata JANIACZYK,15358,15373,19500,10,https://bwf.tournamentsoftware.com/player-profile/766D0EA2-3C64-46FB-9987-EC88A0891B79,https://bwf.tournamentsoftware.com/player-profile/25F2BB31-2B88-401E-AADB-DBC8F8EB2BCE
50,-3,47,JPN/JPN,Shintaro IKEDA,Reiko SHIOTA,52261,51223,19030,8,https://bwf.tournamentsoftware.com/player-profile/C6F04DFB-D810-4564-890A-C835A8343B4F,https://bwf.tournamentsoftware.com/player-profile/2839D8E5-8712-40BF-81EF-87D8BD057351
51,0,51,THA/THA,Patiphat CHALARDCHALEAM,Savitree AMITRAPAI,53549,53582,18190,7,https://bwf.tournamentsoftware.com/player-profile/6E66FC22-D4B9-4194-AB9E-A9761FA247E4,https://bwf.tournamentsoftware.com/player-profile/1532AAFB-A4B6-43D8-90E1-42F11466E683
52,60,112,CHN/CHN,ZHANG Nan,ZHAO Yunlei,35357,54522,17840,3,https://bwf.tournamentsoftware.com/player-profile/61649DF4-7F24-42D0-854D-1332B21E4A9D,https://bwf.tournamentsoftware.com/player-profile/11E5143C-EEB1-456F-BECB-04E324DD3B04
53,-1,52,IND/IND,Arun VISHNU,Aparna BALAN,55448,51651,17780,8,https://bwf.tournamentsoftware.com/player-profile/609DBBFB-525D-4829-8020-D31310AC80DC,https://bwf.tournamentsoftware.com/player-profile/9964356A-7EE1-4AB5-BF71-AADBC2BB44C8
54,10,64,MAS/MAS,Kien Keat KOO,Pei Tty WONG,14288,9162,17520,7,https://bwf.tournamentsoftware.com/player-profile/35B3A06C-F48F-4B28-8C72-E9A461F52EFF,https://bwf.tournamentsoftware.com/player-profile/6B93CD11-6369-4E68-8BFD-F403C9C6A058
55,1,56,SCO/SCO,Robert BLAIR,Imogen BANKIER,12052,51953,17330,5,https://bwf.tournamentsoftware.com/player-profile/DBFB76D6-35D7-43BD-B453-269A520FD38C,https://bwf.tournamentsoftware.com/player-profile/BC3088B7-E39F-4B1A-8FFE-60CEA982D5FB
56,1,57,AUT/AUT,Roman ZIRNWALD,Simone PRUTSCH,13231,10022,17280,10,https://bwf.tournamentsoftware.com/player-profile/200D671F-25F3-4B72-A19D-91B1070DA5CE,https://bwf.tournamentsoftware.com/player-profile/C1A8F711-A91F-42D4-82AB-9D8DACA8EBA3
57,-11,46,MAS/MAS,Kien Keat KOO,Hui Lin NG,14288,53149,16940,5,https://bwf.tournamentsoftware.com/player-profile/35B3A06C-F48F-4B28-8C72-E9A461F52EFF,https://bwf.tournamentsoftware.com/player-profile/AAC95C1F-B643-4A78-AE3B-C8263E1F3B97
58,0,58,POL/POL,Wojciech SZKUDLARCZYK,Agnieszka WOJTKOWSKA,15359,53383,16810,8,https://bwf.tournamentsoftware.com/player-profile/E2CB3D95-1095-4A9B-A23C-ACD7F69B0981,https://bwf.tournamentsoftware.com/player-profile/1E679FBE-4609-468B-B817-C3288698EA1A
59,10,69,KOR/KOR,SHIN Baekcheol,YOO Hyun Young,54785,54359,16790,5,https://bwf.tournamentsoftware.com/player-profile/0E1DAEAC-2332-4C95-815D-2263209B124F,https://bwf.tournamentsoftware.com/player-profile/7F038D2E-8E8B-4FE8-90F3-4BC45EEBF00B
60,-1,59,UKR/UKR,Dmytro ZAVADSKY,Mariya DIPTAN,54439,54451,16696,14,https://bwf.tournamentsoftware.com/player-profile/3106A0A1-9AE6-45B7-A806-F93F8B218455,https://bwf.tournamentsoftware.com/player-profile/67816324-4B70-4D70-8333-1F3485C9411A
61,1,62,WAL/WAL,Richard VAUGHAN,Sarah THOMAS,7408,49913,15910,10,https://bwf.tournamentsoftware.com/player-profile/404CC96D-5344-4549-A379-B87B8B1CA538,https://bwf.tournamentsoftware.com/player-profile/A82190E2-CA52-48D7-BB89-139AD422B295
62,1,63,CHN/CHN,JIAMING Tao,WANG Xiaoli,20865,14393,15770,3,https://bwf.tournamentsoftware.com/player-profile/DF3E88B7-C7F1-45C0-9C1A-2063D07C8466,https://bwf.tournamentsoftware.com/player-profile/2F7C0DD5-7428-4118-8D32-2B3359B135D3
63,3,66,AUS/AUS,Raj VEERAN,Renuga VEERAN,15704,15717,15620,8,https://bwf.tournamentsoftware.com/player-profile/5256853E-0C81-4985-AD56-DBCEAD906540,https://bwf.tournamentsoftware.com/player-profile/AFB4AA50-B517-42E0-B9E5-91003C5DFFAA
64,-10,54,MAS/MAS,Mohd Razif ABDUL LATIF,WOON Khe Wei,52705,53154,15260,6,https://bwf.tournamentsoftware.com/player-profile/CC12A000-B64D-42CA-8EC3-B3D78BE3A3DC,https://bwf.tournamentsoftware.com/player-profile/F96A451E-D8FC-4618-AB5D-5565E06BEA0A
65,0,65,IRL/IRL,Sam MAGEE,Chloe MAGEE,35374,89666,15220,10,https://bwf.tournamentsoftware.com/player-profile/C0B52B0C-5245-47E2-90F3-9E33ED207A9A,https://bwf.tournamentsoftware.com/player-profile/61A45524-5573-4D57-A3C5-81127A1350EE
66,-11,55,GER/GER,Johannes SCHOETTLER,Birgit OVERZIER,51797,50851,15148,6,https://bwf.tournamentsoftware.com/player-profile/E4C81847-804E-4CAF-B4FD-2CB8393D261E,https://bwf.tournamentsoftware.com/player-profile/79229D5E-2208-48D8-99D8-34F1982C5D0D
67,0,67,ENG/ENG,Dean GEORGE,Samantha WARD,54418,76523,15130,9,https://bwf.tournamentsoftware.com/player-profile/3E873963-3642-452C-824F-2C8072CD6328,https://bwf.tournamentsoftware.com/player-profile/B0115A20-5D43-4198-8781-B0C01EB651E4
68,0,68,PER/PER,Mario CUBA,Katherine WINDER,54555,54561,14660,8,https://bwf.tournamentsoftware.com/player-profile/2D6FFDF3-8FEA-4A69-A180-C2618E96B3AE,https://bwf.tournamentsoftware.com/player-profile/7045A784-7A9B-4A98-8C91-8C7EC49E17CB
69,-9,60,TPE/TPE,FANG Chieh Min,CHENG Wen Hsing,52930,10947,14425,6,https://bwf.tournamentsoftware.com/player-profile/6BC33BB5-869E-45D2-9D25-0A59E87394A5,https://bwf.tournamentsoftware.com/player-profile/0EC45A3B-10AA-4FBA-B9AB-4D374036EC92
70,1,71,NZL/NZL,Joe WU,Danielle TAHURI,14739,53637,13680,7,https://bwf.tournamentsoftware.com/player-profile/45D10886-9CFC-477C-85A5-FEBDF274D310,https://bwf.tournamentsoftware.com/player-profile/13ABEAA0-C1C0-4D48-96D1-CF9B0BEA5DFC
71,1,72,DEN/DEN,Mads CONRAD-PETERSEN,Anne SKELBAEK,42722,29844,13560,7,https://bwf.tournamentsoftware.com/player-profile/70AB1D18-9DE4-4D79-A099-B0DB9A127C09,https://bwf.tournamentsoftware.com/player-profile/5D668B1A-F6D7-438D-A2CF-A9B20B672698
72,1,73,IND/IND,KONA Tarun,Shruti KURIEN,78073,13711,13560,6,https://bwf.tournamentsoftware.com/player-profile/C1458A41-9A68-45CF-BBB5-8520A83D4E89,https://bwf.tournamentsoftware.com/player-profile/68A358D7-95C5-42D3-820E-EA48C22288A7
73,-3,70,MAS/MAS,Mohd Fairuzizuan MOHD TAZARI,Pei Tty WONG,50147,9162,13180,5,https://bwf.tournamentsoftware.com/player-profile/DD37004B-B427-403A-BE9E-2F910CEC0042,https://bwf.tournamentsoftware.com/player-profile/6B93CD11-6369-4E68-8BFD-F403C9C6A058
74,0,74,MAS/MAS,Mohd Lutfi Zaim ABDUL KHALID,LIM Yin Loo,53649,67046,13160,7,https://bwf.tournamentsoftware.com/player-profile/52B4FFAB-AB2E-4AAD-95EE-1483DD1FBE44,https://bwf.tournamentsoftware.com/player-profile/9CA8F6BB-9713-4781-935D-EFD8FB31DB43
75,0,75,TPE/TPE,WANG Chia Min,WANG Pei Rong,51183,52997,13018,6,https://bwf.tournamentsoftware.com/player-profile/870B4668-D822-44F2-9C2F-507DF17DEFE0,https://bwf.tournamentsoftware.com/player-profile/A8AAF8AF-37BF-4878-94F6-77CC00C10C76
76,0,76,VIE/VIE,Bao Duc DUONG,Thi Hong Gam THAI,54667,14131,12830,6,https://bwf.tournamentsoftware.com/player-profile/A4084943-ED79-488E-860A-C46D79F7D919,https://bwf.tournamentsoftware.com/player-profile/73B433E5-1771-4ACB-9597-C4ED22EC5D9C
77,0,77,GER/GER,Peter KAESBAUER,Johanna GOLISZEWSKI,54440,52280,12820,9,https://bwf.tournamentsoftware.com/player-profile/E353EB82-43B7-40B2-992E-9C5A8008ADF5,https://bwf.tournamentsoftware.com/player-profile/D5F668D7-5484-495E-B0EA-83E06C6F026F
78,0,78,INA/INA,Indra Viki OKVANA,Gustiani MEGAWATI,15818,15814,12410,7,https://bwf.tournamentsoftware.com/player-profile/23AE7C7D-9499-45D5-BDB7-EF6EC1F8C2D6,https://bwf.tournamentsoftware.com/player-profile/F46B7E53-1FB0-43EA-BA3F-BCA08C194016
79,0,79,PER/PER,Bruno MONTEVERDE,Claudia ZORNOZA,54557,52353,12400,6,https://bwf.tournamentsoftware.com/player-profile/38DF1793-AE16-4E36-A744-BED38F7C41F9,https://bwf.tournamentsoftware.com/player-profile/D96C4CCE-867B-4E41-8A44-81A139E27170
80,-31,49,INA/RUS,Flandy LIMPELE,Anastasia RUSSKIKH,5612,8388,12290,4,https://bwf.tournamentsoftware.com/player-profile/07808B14-1E31-4482-880A-D600ED3E24BE,https://bwf.tournamentsoftware.com/player-profile/39104A77-1861-4AC2-B02B-5180EF85EA89
81,0,81,CRO/CRO,Zvonimir DURKINJAK,Stasa POZNANOVIC,52250,52942,12010,7,https://bwf.tournamentsoftware.com/player-profile/E2C6E5B3-A514-4301-9023-EC31918DB6BC,https://bwf.tournamentsoftware.com/player-profile/3D3F5AEB-4469-4DC7-9FA0-33685065887E
82,0,82,GER/GER,Ingo KINDERVATER,Birgit OVERZIER,50344,50851,11700,5,https://bwf.tournamentsoftware.com/player-profile/0CADF3B7-0803-4B1F-BFA1-3A054469DF4D,https://bwf.tournamentsoftware.com/player-profile/79229D5E-2208-48D8-99D8-34F1982C5D0D
83,0,83,WAL/WAL,Joe MORGAN,Kerry Ann SHEPPARD,53183,13693,11630,14,https://bwf.tournamentsoftware.com/player-profile/291D8502-C012-4A33-8107-2542EAB7F8FA,https://bwf.tournamentsoftware.com/player-profile/815CEBE9-6DF2-43EF-9D39-709AB3CA8E69
84,0,84,GER/GER,Johannes SCHOETTLER,Sandra MARINELLO,51797,50855,11610,5,https://bwf.tournamentsoftware.com/player-profile/E4C81847-804E-4CAF-B4FD-2CB8393D261E,https://bwf.tournamentsoftware.com/player-profile/BC4FBC7D-BF8F-4AF4-B109-10AA7E2A8E9B
85,0,85,JPN/JPN,Kenichi HAYAKAWA,Shizuka MATSUO,54527,55111,11520,5,https://bwf.tournamentsoftware.com/player-profile/F49301CC-8C4A-45CB-B29F-3D89912857F5,https://bwf.tournamentsoftware.com/player-profile/E1558AD0-9C69-4D90-B76F-5EFA4FA9BEF1
86,0,86,FRA/FRA,Sylvain GROSJEAN,Weny RASIDI,67079,4430,11260,10,https://bwf.tournamentsoftware.com/player-profile/D1EFFA3B-570E-4EE0-892B-9E71EF90B239,https://bwf.tournamentsoftware.com/player-profile/95E65E96-3558-4FEE-A01D-3A5584F2A757
87,-7,80,NED/NED,Jorrit DE RUITER,Ilse VAESSEN,52281,52801,11222,6,https://bwf.tournamentsoftware.com/player-profile/65322E38-1343-4A22-AAF1-3DA60CD453FA,https://bwf.tournamentsoftware.com/player-profile/DCFD88CB-C071-4223-A838-BAABAD395911
88,-1,87,KOR/KOR,HAN Sang Hoon,CHANG Ye Na,15414,54361,11110,3,https://bwf.tournamentsoftware.com/player-profile/EADEDE9C-139A-49D9-AFAC-4E9B8DAED277,https://bwf.tournamentsoftware.com/player-profile/D932CDC1-56DF-4C0F-986A-F48051735267
89,0,89,AUS/AUS,Benjamin WALKLATE,Kate WILSON-SMITH,15746,9188,11018,6,https://bwf.tournamentsoftware.com/player-profile/0661D82E-FAEC-4CF3-A610-12723BBF10CD,https://bwf.tournamentsoftware.com/player-profile/6D1340C5-4DB7-4061-BA28-14BC20293E15
90,0,90,DEN/DEN,Rasmus BONDE,Marie ROEPKE,53757,54447,10910,5,https://bwf.tournamentsoftware.com/player-profile/DAD15E03-C6D9-41A0-A944-221EEA001724,https://bwf.tournamentsoftware.com/player-profile/6B50A775-A757-49AF-AAAF-44B93A0FB815
91,0,91,SWE/RUS,Tim FOO,Anastasia KUDINOVA,53847,51656,10560,6,https://bwf.tournamentsoftware.com/player-profile/1958F418-BE58-40E1-B087-BFFDE58A8FC8,https://bwf.tournamentsoftware.com/player-profile/69E254B2-F96D-41DF-9DC9-4DF301F05BBB
92,0,92,BLR/BLR,Aleksei KONAKH,Alesia ZAITSAVA,53378,52294,10190,9,https://bwf.tournamentsoftware.com/player-profile/6657A622-22B1-4808-97F0-CD1BDACBAA4E,https://bwf.tournamentsoftware.com/player-profile/F657036F-94DB-42B0-B333-B7F0CDCB94EC
93,0,93,THA/THA,Maneepong JONGJIT,Rodjana CHUTHABUNDITKUL,67172,32189,10180,6,https://bwf.tournamentsoftware.com/player-profile/D3B03D47-8BCF-472E-ACAE-FC6C9C123506,https://bwf.tournamentsoftware.com/player-profile/929BC939-AEBD-41FE-A22C-EAB62BB8A1A8
94,0,94,KOR/KOR,SHIN Baekcheol,KIM Min Jung,54785,53333,10000,3,https://bwf.tournamentsoftware.com/player-profile/0E1DAEAC-2332-4C95-815D-2263209B124F,https://bwf.tournamentsoftware.com/player-profile/E58CDFBC-7E6B-4021-8F7B-32E22E7A533B
